id,text_id,annotator_id,minority_id,negative_emotions,call_to_action,source_of_knowledge,irony_sarcasm,topic,text,rating,sentiment,text_length,word_count,text_clean
10677,145001,2,88,True,True,2,True,10, wyjezdzamy do malopolski we wtorek wczesniej rano jeszcze bedzie ciemno jezdzilismy autem do  pl wczesniej ale teraz jedziemy pierwszy raz na  Swieta nie bylismy na polskich  Swietach od  5 lat i cala rodzina zjezdzamy sie tym razem do Polski  siora jechala wczoraj z innego kraju i pisala ze  tarsa byla dobra i cale  Niemcy bylo super a w  malopolsce  10 stopni,0,0,364,61,wyjezdzać malopolski wtorek wczesni rano ciemno Jezdzilismy auto pl wczesni jechać pierwszy swieta bylismy polski swiet    rok rodzina zjezdzać raz Polska sior jechalać wczoraj inny kraj pisalać tarsa dobro cale niemcy super malopolska    stopień
14345,57863,8,71,True,True,1,True,1, Apeluje o to do  Żydów i do tych których odmienność wykopał spod ziemi okupant,0,0,79,14,apelować żyd odmienność wykopać spod ziemia okupant
7996,20239,2,88,True,True,2,True,10,  Nie krytykuje osób jezdzacych na zorganizowane wyjazdy bo sam za tydzien jade odpoczac fizycznie na gran  canarie ale bedac na takim urlopie  nie staram sie oceniać ludzi po ich wyglądzie czesciej po tym co maja do powiedzenia  kiedy wchodza ze mna w kontakt tyle ze  polacy to  bardzo nietolerancyjny naród szczególnie dla  siebie samych bo  niemcowi,0,0,353,56,   krytykować osoba jezdzacych zorganizować wyjazd tydzien jade odpoczac fizycznie gran canarie bedac taki urlop starać oceniać człowiek wygląd czesci maj powiedzieć wchodzać kontakt tyle Polak nietolerancyjny naród szczególnie siebie sam niemc
7832,101589,2,51,True,True,2,True,9, Filip Bobek jest  gejem więc nic dziwnego  nie lubi kobiet tak bardzo,2,1,70,12,filip bobek gej dziwny lubić kobieta
14310,57863,8,71,True,True,1,True,1, ale dlatego bardzo szybko przestawali się entuzjazmować nową władzą bo była ona w gruncie rzeczy wroga im w nie mniejszym stopniu niż innym narodom imperium wroga bo  Żydzi byli przeważnie społecznie  niesłusznego pochodzenia kupcy rzemieślnicy wolne zawody bo byli religijni,1,1,276,40,szybko przestawać entuzjazmować nowy władza grunt rzecz wróg mały stopień inny narod imperium wróg żydzieć przeważnie społecznie niesłuszny pochodzenie kupiec rzemieślnik wolny zawody religijny
57,43460,11,88,True,True,0,True,5,"Co powoduje, że ludzie w zamożnym społeczeństwie zachodnim dopuszczają się

takiego syfu? Co się k...a dzieje z ludźmi???",0,0,121,18,"powodować człowiek zamożć społeczeństwo zachodni dopuszczać 

 taki syfu ka dziać człowiek"
6273,26468,2,71,True,True,2,True,1, Tak więc w naszym kraju wytworzył się  bardzo silny i ogromnie niszczycielski  żydowski stanowiący poważne zagrożenie dla rozwoju naszego narodu i państwa,2,1,155,22,nasz kraj wytworzyć silny ogromnie niszczycielski żydowski stanowiić poważny zagrożenie rozwój naród państwo
10521,123675,5,77,True,True,2,True,3,  gt Oczywiście Zachód wspiera Miedwiediewa Tyle ze  Rosjanie  nie lubia  polytikow wspieranych przez obcy panstwa,0,0,114,15,   gt oczywiście zachód wspierać miedwiediew tyle rosjanie lubiać polytikow wspierać obcy panstwo
8414,46947,2,71,True,True,2,True,10, polegała zawsze na chronieniu polskich  Żydów przed jakimkolwiek złym losem,0,0,76,10,polegać chronić polski żyd jakimkolwiek zły los
10911,59206,6,71,True,True,1,True,1, Odrzucanie każdej krytycznej uwagi wobec Izraela jako uprzedzenia jest sposobem unikania krytycyzmu w ogóle co zresztą często zarzucają  Żydom antysemici,0,0,154,20,odrzucanie każdy krytyczny uwaga wobec izraela uprzedzenie sposób unikać krytycyzm ogół zresztą zarzucać żyd antysemić
5883,59250,3,77,True,True,1,True,3, Wiedział utrata grozi odszyfrowaniem rozmów Polski z  NATO rejestrowanych przez  Rosjan,0,0,88,11,wiedzieć utrata grozić odszyfrować rozmowa Polska nato rejestrować rosjan
7269,66990,2,71,True,True,2,True,10, w którą wmieszany był  Żyd,0,0,27,5,który wmieszać żyd
596,56902,12,75,True,True,1,True,2,NIE BO CZECZENSKIE KOMANDA SS ZABIJALY NAS W 1944 ROKU W WARSZAWIE,3,1,66,12,czeczenski komanda ss zabijaly Warszawa
1827,74412,11,71,True,True,0,True,18, ale  Zyd zaden,0,0,15,3,zyd
5125,36627,2,71,True,True,2,True,3,  Żyd Tusk chce usunąć krzyż pod osłoną nocy jeszcze przed tą sobotnią paradą zboczeńców,2,1,88,14,   żyd Tusk usunąć krzyż osłć noc ten sobotni parada zboczeńca
14248,57845,8,71,True,True,1,True,3,  Do dziś istnieją napięcia pomiędzy  1 agencjami narodowymi które biorą na  siebie większość ciężaru reprezentowania na arenie politycznej i społecznej  2 federacjami których działalność finansowa i rozdzielcza napędza większość działań  żydowskich  3 organizacjami koordynującymi takimi jak  JCPA uważających się z głos wspólnoty w sprawach polityki społecznej,0,0,362,46,   istnieć napięcie pomiędzy    agencj narodowy brać siebie większość ciężar reprezentować arena polityczny społeczny    federacja działalność finansowy rozdzielczy napędzać większość działanie żydowski    organizacja koordynujący taki jcpa uważać głos wspólnota sprawa polityka społeczny
9265,1099,6,71,True,True,1,True,1,  W warunkach wojny i wszystkich torów dla transportów wojskowych komu by tam się chciało z niemieckich nazistów  BO  TO ONI ZABILI  ŻYDÓW przypominam wozić kilka milionów obywateli polskich narodowości z Guberni Generalnej  np gdzieś do Skandynawii czy Francji,0,0,261,38,   warunek wojna tor transport wojskowy kto chcieć niemiecki nazista zabić żyd przypominać wozić milion obywatel polski narodowość gubernia generalny na przykład skandynawii francja
4877,11663,5,51,True,True,2,True,10,  yag  nik napisała  gt  Ja nikogo tu nie bronię Ada napisała o chorym agresywnym człowieku  geju chcąc  gt,2,1,107,18,   yag nik napisać gt nikt bronić ada napisać chory agresywny człowiek gej chcieć gt
11866,70718,3,71,True,True,1,True,3,  Z kolei  Inayat  Bunglawala asystent sekretarza generalnego Rady Brytyjskich Muzułmanów powiedział decyzja o bojkocie wywołała w wielu wspólnotach  żydowskich i stopniowo uświadomiono sobie bojkot przynosi więcej szkody niż pożytku i służy porozumieniu społecznemu,0,0,266,33,   kolej inayat bunglawala asystent sekretarz generalny rada brytyjski muzułman powiedzieć decyzja bojkot wywołać wspólnot żydowski stopniowo uświadomiono bojkot przynosić szkoda pożytek służyć porozumienie społeczn
12673,1876,3,71,True,True,1,True,1, kogo okupant tym razem  weżmie na cel za podszeptem  żydów przecież przez ten okres to oni byli panami i Polaków więc taki odwet nie powinien nikogo dziwić a wystarczyło stanąć ramię w ramię z Polakami sytuacja wyglądałaby zupełnie inaczej,0,0,240,39,kto okupant raz weżąć cel podszept żyd okres pan polaków odwet nikt dziwić wystarczyć stanąć ramię ramię polak sytuacja wyglądać by zupełnie inaczej
7977,58384,2,71,True,True,2,True,1,  Z jednej strony mam za antysemityzm z drugiej bronię Polski i Polaków na każdym kroku za męstwo i pomoc udzielaną w czasie wojny  Żydom,0,0,137,24,   jeden strona antysemityzm drugi bronia Polska polak każdy krok męstwo pomoc udzielać czas wojna żyd
373,31657,10,51,True,True,2,True,6,"Nie chodzę na te marsze ani na kontrdemonstracje. Oglądam tylko relacje - w tym relacje zamieszczone w GW.

I mam wrażenie, ze z roku na rok coraz mniej ludzi bierze udział w tych marszach pederastów i lesbijek.

Wprawdzie opisy dziennikarskie GW zdają się wskazywać coś innego ale relacje fotograficzne reporterów GW są jednoznaczne. Zresztą - pełna goryczy notatka PP Kąckiego i Wybieralskiego potwierdza (chyba wbrew ""linii"" GW) wrażenie wyniesione z przeglądu zdjęć. To już margines.

Ciekaw jestem czy to efekt zrozumienia, iż w tej chwili nie walczy się już o prawa pederastów i lesbijek lecz napędza spiralę wynoszącą takich Biedroniów czy Grodzkich do żłoba?

-- 

Istnieją w państwie osobistości, o których nic więcej nie wiadomo prócz tego, że nie wolno ich obrażać.",1,1,776,122,"chodzić marsz kontrdemonstracja oglądać relacja relacja zamieścić gw 

 wrażenie rok mniej człowiek brać udział marsz pederast lesbijka 

 wprawdzie opisa dziennikarski gw zdać wskazywać inny relacja fotograficzny reporter gw jednoznaczny zresztą pełny gorycz notatka pp kąckiy wybieralskiy potwierdzać chyba wbrew linia gw wrażenie wynieść przegląd zdjęcie margines 

 ciekawy efekt zrozumienie chwila walczyć prawo pederast lesbijka napędzać spirala wynoszącą biedronium grodzki żłoba 

 

 istnieć państwo osobistość wiadomo prócz wolno obrażać"
14457,59829,8,77,True,True,1,True,10,  gt  To nienawiść do  Rosjan nie daje  gt możliwości logicznego myślenia i  gt rzeczowej oceny zaistniałej sytuacji,1,1,116,17,   gt nienawiść rosjan dawać gt możliwość logiczny myślenie gt rzeczowy ocena zaistniały sytuacja
5573,30680,5,72,True,True,2,True,10,  A ponadto  kiedy  Niemców zaczeło brakować Nazisci  musielie usmiechnąć się do podludzi,0,0,89,12,   ponadto niemiec zaczeło brakować naziscja musieliea usmiechnąć podludź
15147,53756,4,71,True,True,1,True,11, Ortodoksja religijna pewnej części  Żydów też była przeciwna asymilacji nie tolerowala inności w myśleniu swojej młodszej generacji,0,0,132,17,ortodoksja religijny pewien część żyd przeciwny asymilacja tolerowalać inność myśleć swój młodszy generacja
6451,120327,6,71,True,True,1,True,3, Tępak który  nie rozumie prostego tekstu niech mnie tu nie poucza wiec nie mów mi czy rozpoznaje  cokolwiek bo nawet prostego tekstu prze zemnie napisanego  nie zrozumiałeś  gt Szanuje  Zydow takich jak Szewach Weiss ktorzy obiektywnie potrafia oceniac Pola  gt  kow,0,0,267,41,tępak rozumieć prosty tekst pouczać wiec mówić rozpoznawać prosty tekst prze zemnie napisany zrozumiać być gt szanować zydow szewa weiss obiektywnie potrafia oceniac pole gt kow
1209,53346,12,71,True,True,0,True,0, Nikt nie pamieta co mowil  Zolli kardynal pochodzenia  zydowskiego,0,0,67,9,nikt pamieta mowil zolli kardynal pochodzeć zydowskiy
13213,19570,8,71,True,True,2,True,11, Jasne antysemityzm u nas zresztą w skali niewielkiej jest odpowiedzią na antypolonizm który  Żydzi wyssali z Talmudu,2,1,117,17,jasny antysemityzm zresztą skala niewielki odpowiedź antypolonizm żydzieć wyssać talmud
11508,75357,5,71,True,True,2,True,1, Przypomnijmy  prof Bartoszewski był więźniem Auschwitz współorganizatorem Rady Pomocy  Żydom walczył w powstaniu warszawskim,0,0,125,14,przypomnić profesor bartoszewsk więźnie auschwitz współorganizator rada pomoc żyd walczyć powstanie warszawski
6275,163770,6,71,True,True,1,True,8,  indeed4 napisał  gt Kobylański to Polak jeśli nawet miał na sumieniu  szmalcownictwo to jeszcze jak  gt oś  gt  gt Ale jak wytłumaczyć postawę moralną  Żydów którzy procentowo w identycznej  iloś  gt ci zajmowali się tym procederem  gt  Ty nie myślisz głową tylko główką,2,1,272,43,   indeed napisać gt kobylański polak sumieć szmalcownictwo gt oś gt gt wytłumaczyć postawa moralny żyd procentowo identyczny iloś gt zajmować proceder gt myśleć głowa główka
11480,75403,5,71,True,True,2,True,10,  To nie Polacy pomagali  Niemcom wyznaczac  zydow do transportow to robili  zydzi,1,1,82,12,   Polak pomagać niemiec wyznaczac zydow transportow robić zydź
8551,16818,6,71,True,True,1,True,1, Według Ryszarda Pedo wskiego zarówno dwunastu polskich oficerów jak i woziwodę zamordowali miejscowi biedni grabowieccy  Żydzi sympatyzujący z komunistami  wg  T Piotrowski  Polands Holocaust Jefferson  North Carolina  1998  s  55,0,0,231,30,ryszard pedo wskiy zarówno dwanaście polski oficer woziwoda zamordować miejscowy biednia grabowiecki żydzieć sympatyzujć komunista według piotrowski polands holocaust Jefferson north carolina    
5776,29219,3,71,True,True,1,True,5,  No  cóż sam Jezus nie  Żydów nazywał psami wiec dał ci prawo mówić o  odmniennych nacjach,0,0,91,16,   cóż jezus żyd nazywać ps wiec dać prawo mówić odmnienny nacj
4143,161915,3,51,True,True,1,True,11, Kto nie wierzy ten ubekiem kto nie skacze ten  pedałem,1,1,55,10,wierzyć ubekie skakać pedeć być
14389,58119,8,71,True,True,1,True,1, Zdarza się i ton oburzenia na  Żydów  np o ostrzeliwanie przejeżdżających koło getta w czasie walk tramwajów  19 kwietnia jeździły one jeszcze ul Bonifraterską  T  S  pewno w toku działań trudne do uniknięcia ale dominuje ton współczucia i uznania,1,1,248,39,zdarzać tona oburzenie żyd na przykład ostrzeliwać przejeżdżać koło getto czas walka tramwaj    kwiecień jeździć ulica bonifraterski pewno tok działanie trudny uniknięć dominywać ton współczucie uznanie
550,54617,10,71,True,True,1,True,4,"gdybym napisał, że . 
\""nie lubię:. 
* ruskich. 
* czeczenów. 
* koreańczyków. 
* amerykanów. 
* czilijczyków. 
to nikt by nic z tego powodu nie powiedział, a gdybym napisał, że \""nie lubię żydów\"" to gazeta wybiórcza nazwałaby mnie faszystą używającym języka nienawiści i pewnie złożyłaby donos na prokuraturę?albo tak jak tu:. 
dlaczego ludzie są gotowi znaleźć najbardziej wyszukane i pokręcone wytłumaczenia dla poczynań izraelczyków, równocześnie bezwzględnie dopatrując się w JAKIMKOLWIEK krytykowaniu POSTĘPOWAŃ izraelczyków mowy nienawiści i skrajnej ślepej antysemickiej nienawiści?psssst . mosad czuwa",1,1,611,82,"gdyby być napisać  
 lubić 
  ruski 
  czeczen 
  koreańczyk 
  amerykanów 
  czilijczyk nikt powód powiedzieć gdybym napisać lubić żyd gazeta wybiórczać nazwać by faszysta używającym język nienawiść pewnie złożyłaby donos prokuraturęalbo człowiek gotowy znaleźć bardzo wyszukać pokręcony wytłumaczenie poczynanie izraelczyk równocześnie bezwzględnie dopatruć jakimkolwiek krytykować postępowanie izraelczyk mowa nienawiść skrajny ślepej antysemicki nienawiścipsssst mosada czuwać"
5753,37280,5,77,True,True,2,True,10, Słownik podaje obecne znaczenie tych słów i  gt  gt definicja ta jest niemal przymiotnik  gt  gt  sowiecki  gt  gt używany w znaczeniu potocznym miał już w latach  20,0,0,167,28,słownik podawać obecny znaczenie słowo gt gt definicja niemal przymiotnik gt gt sowiecki gt gt używać znaczenie potoczny rok
10010,29690,2,88,True,True,2,True,10, Znajdowanie ich w na ulicy podrzucanie w różne miejsca to tylko kilka z niezliczonych sposobów pozbycia się  pasożyta niekoniecznie są one legalne i moralne,0,0,157,24,znajdować ulica podrzucanie różny miejsce niezliczony sposób pozbyć pasożyta niekoniecznie legalny moralny
14464,60216,8,71,True,True,2,True,5, NIEETYCZNI  ŻYDZI RELIGIJNI,2,1,28,3,nieetyczny żydzieć religijny
11832,170503,3,71,True,True,1,True,12,  drabinahaha1 napisał  gt Michnik jest po to samo co  gt Tak się składa ludzie Agory byli w większości pochodzenia  żydowskiego,1,1,128,20,   drabinahaha napisać gt michnik sam gt składać człowiek agora większość pochodzeć żydowskiy
6634,52609,5,71,True,True,2,True,10, Konflikt miedzy  zydami i mormonami,0,0,36,5,konflikt zyda mormon
7383,107273,3,71,True,True,1,True,1, Geszeft to jest teraz jak można bezkarnie  upakarzać  Sprawiedliwych po  pochodząa z Narodu gdzie znalazło się iluś kryminalistów handlujących  Żydów,0,0,150,20,geszeft bezkarnie upakarzać sprawiedliwy pochodząa naród znaleźć iluś kryminalist handlujący żyd
1407,25444,14,71,True,True,2,True,4, kogo z narodu  zydowskiego trzeba wyrzucic,2,1,43,6,kto naród zydowskiy wyrzucic
10032,33933,2,71,True,True,2,True,10,  Za to  Żydzi,0,0,14,3,   żydzieć
11499,75403,5,71,True,True,2,True,4, Nie bylo nawet takiego prawa ktore  zobowiazywaloby  zyda do znania oficjalnego jezyka jakim byl jezyk polski,0,0,110,16,taki prawo zobowiazywaloby zyda znanie oficjalny jezyk jaki jezyk polski
14539,61843,8,71,True,True,1,True,11,  Z tego powodu wielu  Żydów znalazło się w formacjach lewicowych czy liberalnych wywodzących się z tradycji oświeceniowej,0,0,122,17,   powód żyd znaleźć formacj lewicowy liberalny wywodzących tradycja oświeceniowy
10411,69259,2,71,True,True,2,True,5,  Gdyby tak było jak piszesz to cała ta dyskusja nie miałaby miejsca ponieważ religijny  Żyd nie mieszkałby w Izraelu,0,0,117,19,   piszeć dyskusja mieć by miejsce religijny żyd mieszkać by izrael
14909,36002,4,51,True,True,2,True,9,  Re  Geje winni ludobójstwa,3,1,28,4,   r gej winny ludobójstwo
6360,63850,3,31,True,True,1,True,3,  Talibowie ogłosili w niedzielę przejęcie całkowitej kontroli nad całą stolicą kraju  Mogadiszu,0,0,96,12,   talib ogłosić niedziela przejąć całkowity kontrola cały stolica kraj mogadisz
11073,11908,6,71,True,True,1,True,3, Jednostronnym akcjom czyli przyznaniu funduszy na ochronę tych miejsc i wciągnięcie ich na listę  żydowskiego dziedzictwa narodowego,2,1,133,17,jednostronny akcja przyznać fundusz ochrona miejsce wciągnąć lista żydowskiy dziedzictwo narodowy
256,22939,10,88,True,True,2,True,6,"""a u was biją murzynów""...",1,1,26,5,bić murzyn
1041,16933,14,72,True,True,0,True,0, Wizerunki  Niemców w literaturze polskiej,0,0,42,5,wizerunek niemiec literatura polski
4959,52633,2,88,True,True,2,True,1, Amerykanin  itp zialby nienawiscia do  Zydow i ich winilby o wszelkie nieszczescia,2,1,83,12,amerykanin i tym podobne zialba nienawisć zydow winilba wszelki nieszczescie
